76	1	64	2
175	10	28	3
162	1	88	1
193	1	156	3
149	10	28	3
184	1	174	0
45	10	28	1
61	1	62	2
138	1	141	0
110	1	139	0
51	1	46	2
57	1	51	0
169	1	84	2
135	10	28	3
116	1	196	1
194	10	28	3
95	1	106	2
175	1	185	0
64	1	77	2
194	1	191	1
93	1	106	1
54	1	178	0
118	1	115	0
100	10	28	2
184	1	182	0
51	1	46	3
132	1	134	1
58	10	28	3
153	1	158	2
94	1	95	0
171	1	170	1
92	1	90	0
80	1	79	2
158	1	150	2
157	1	150	1
80	10	25	0
131	1	133	1
125	1	55	2
148	1	151	1
182	1	184	0
95	1	106	3
106	1	95	1
186	1	185	2
139	1	100	2
110	10	28	2
120	1	123	0
145	10	28	3
87	1	89	1
92	1	128	3
134	1	135	2
156	1	197	2
167	10	25	0
195	10	28	1
176	1	184	3
44	1	45	1
127	1	97	2
60	1	91	2
188	1	187	3
46	1	56	0
160	1	159	3
188	1	118	2
130	1	167	0
129	1	130	1
184	1	186	2
76	1	75	2
104	1	145	2
43	10	28	1
189	1	187	1
90	1	92	0
152	1	154	0
173	1	64	1
83	1	58	1
91	1	60	3
85	1	192	0
44	1	129	2
155	1	154	0
193	1	192	1
154	1	157	0
101	1	103	3
130	10	25	0
133	1	132	1
75	1	76	1
186	1	185	3
164	1	173	3
110	1	111	0
89	10	28	3
146	1	104	1
111	1	112	3
102	10	28	3
53	10	28	3
177	1	176	0
181	1	180	3
154	1	152	3
162	1	88	2
182	1	176	0
163	1	132	2
177	10	28	1
60	1	59	3
105	1	104	0
144	1	147	0
165	1	166	1
186	10	28	1
92	1	128	2
185	1	174	0
158	1	159	3
172	1	59	0
60	1	73	0
126	1	127	2
99	10	28	1
171	1	170	3
157	10	28	1
123	10	25	0
158	1	157	0
72	1	70	1
146	1	145	2
139	1	138	3
150	1	149	2
104	1	146	2
56	1	46	2
109	1	111	0
191	1	195	1
112	1	109	3
65	10	28	2
82	1	80	1
149	1	151	2
145	1	149	3
53	1	50	2
128	1	92	3
179	1	180	2
191	1	194	1
104	1	144	2
170	1	172	1
74	10	25	0
92	10	28	1
98	1	129	3
95	1	106	1
130	1	167	3
101	1	87	3
56	1	51	0
47	1	127	0
186	1	185	1
131	1	176	2
158	1	153	3
89	1	68	0
177	10	28	2
60	1	73	2
154	1	157	2
158	1	150	0
152	1	154	2
50	1	52	1
155	1	94	1
73	10	28	2
131	1	177	2
182	1	180	0
183	10	28	3
93	1	106	3
136	1	67	3
60	1	172	1
64	10	28	2
88	1	87	0
189	1	187	3
153	1	159	1
86	10	28	2
140	1	141	2
81	1	169	0
73	1	74	2
125	10	25	0
69	1	70	3
182	1	181	0
121	1	123	0
67	1	139	0
100	1	139	0
132	1	131	2
98	1	97	2
101	10	28	2
150	1	157	0
64	1	75	3
198	1	90	3
131	10	25	0
43	1	45	1
140	1	138	0
132	1	163	2
105	1	104	1
190	1	194	2
157	1	154	1
193	1	191	2
125	10	28	1
119	10	28	1
196	1	116	2
128	1	123	1
156	1	193	0
89	10	28	2
80	1	79	0
142	1	187	0
66	1	65	1
72	1	70	3
100	1	138	0
163	1	179	0
73	1	91	2
180	1	181	0
48	10	28	1
105	1	103	0
136	1	134	2
175	1	185	1
103	1	104	2
70	1	72	3
120	1	123	3
95	1	94	3
47	10	28	3
85	1	192	3
194	1	191	3
176	1	177	3
181	1	183	0
122	1	121	1
180	10	25	0
184	1	176	2
48	1	47	1
190	1	194	0
48	1	47	3
92	1	128	0
110	1	111	2
51	10	28	1
133	1	132	2
195	1	116	0
116	1	115	1
184	1	182	1
191	1	192	0
51	1	57	1
126	1	97	2
141	1	187	0
169	1	168	3
193	10	28	2
134	1	135	0
170	10	28	3
43	1	49	3
78	1	79	2
193	1	197	1
151	1	149	2
69	10	28	3
100	1	99	0
56	1	49	0
111	1	112	1
87	10	25	0
178	1	54	3
191	1	192	1
120	1	128	3
95	1	94	2
88	1	162	0
51	1	46	0
143	1	140	2
195	1	190	1
88	1	87	1
174	1	185	1
105	1	93	2
100	10	28	1
44	1	129	1
191	10	28	1
59	1	60	0
